,2012.0,int_id,0,1
0,0.0,10.0,40.84113,-73.84285
1,0.9705882352941178,10007.0,40.8786,-73.86912
2,0.4538461538461538,10021.0,40.82075,-73.9261
3,-0.18181818181818177,10036.0,40.70047,-73.88969
4,0.41463414634146334,10052.0,40.80715,-73.90821
5,-0.12307692307692308,10066.0,40.828070000000004,-73.91609
6,1.3164556962025316,10077.0,40.6845,-73.92638000000001
7,0.5316253002401921,10139.0,40.7126,-73.96773
8,0.7135531135531135,10148.0,40.68547,-73.95059
9,0.7468354430379747,10162.0,40.85678,-73.86192
10,0.7222222222222223,10168.0,40.61779,-73.95999
11,0.22916666666666674,10172.0,40.82168,-73.87756
12,0.3701923076923077,10217.0,40.67805,-73.94057
13,-0.03998323554065386,10257.0,40.7446,-73.95676999999999
14,0.12149532710280364,10274.0,40.862829999999995,-73.89804000000001
15,0.6175637393767706,10285.0,40.70472,-73.92874
16,-0.4222222222222223,10291.0,40.8564,-73.9073
17,-0.20093131548311993,10295.0,40.808440000000004,-73.96488000000001
18,-0.19512195121951215,10338.0,40.71986,-73.78090999999999
19,0.30597014925373145,10382.0,40.647909999999996,-74.00741
20,0.0,10392.0,40.758309999999994,-73.79861
21,0.5652173913043479,10393.0,40.64294,-73.99464
22,0.14906832298136652,10409.0,40.697959999999995,-73.93959
23,0.9318181818181819,10423.0,40.83232,-73.9316
24,0.8002070393374741,10433.0,40.69858,-73.92602
25,0.5576923076923077,10442.0,40.65661,-73.9309
26,-0.18918918918918914,10454.0,40.7067,-73.81211
27,1.1637239165329052,1046.0,40.70718,-73.92106
28,-0.30000000000000004,10460.0,40.84352,-73.89666
29,0.03168316831683171,10469.0,40.751940000000005,-73.87903
30,0.430939226519337,10492.0,40.70608,-73.94086
31,0.32499999999999996,10498.0,40.83027,-73.92451
32,0.26808027262400613,1051.0,40.81057,-73.96215
33,-0.36363636363636365,10517.0,40.7059,-73.86108
34,-0.07526881720430112,10543.0,40.874590000000005,-73.90966999999999
35,-0.028964518464880573,10550.0,40.753890000000006,-73.91651
36,0.20275862068965522,10554.0,40.7386,-73.87743
37,0.17241379310344818,10604.0,40.63321,-73.92259
38,0.050000000000000044,10607.0,40.8364,-73.87382
39,-0.11518324607329844,10617.0,40.85771,-73.90429
40,0.34055118110236227,10644.0,40.66235,-73.95081
41,-0.20826952526799392,10668.0,40.71669,-73.97804000000001
42,0.29396325459317585,10669.0,40.70711,-73.95671999999999
43,-0.125,10696.0,40.758379999999995,-73.79954000000001
44,0.34375,10698.0,40.6813,-73.93471
45,-0.04587155963302747,10703.0,40.622690000000006,-73.96186999999999
46,0.3689320388349515,10706.0,40.847390000000004,-73.90462
47,-0.31481481481481477,10725.0,40.73158,-73.92483
48,0.42352941176470593,10729.0,40.7091,-73.94008000000001
49,1.2195121951219514,10738.0,40.66574,-73.99608
50,-0.061797752808988804,10742.0,40.709990000000005,-73.9333
51,1.0726072607260728,10773.0,40.71482,-73.97627
52,0.5566037735849056,10774.0,40.72201,-73.87455
53,1.021978021978022,1078.0,40.66045,-74.00102
54,0.13888888888888884,10780.0,40.67754,-73.93268
55,-0.1987951807228916,10817.0,40.82347,-73.91622
56,0.5,1083.0,40.73703,-73.81145
57,0.3186705767350928,1084.0,40.751670000000004,-73.94187
58,1.140909090909091,10872.0,40.65293,-73.95933000000001
59,0.5333333333333334,10875.0,40.6386,-73.91929
60,-0.2857142857142857,10921.0,40.825309999999995,-73.89066
61,-0.1333333333333333,10936.0,40.85163,-73.86012
62,0.15686274509803932,10941.0,40.816320000000005,-73.89621
63,0.11636363636363645,10942.0,40.83376,-73.86174
64,0.24242424242424243,10956.0,40.64017,-73.91945
65,0.7415254237288136,10965.0,40.70499,-73.91735
66,0.3465346534653466,10968.0,40.70517,-73.82916
67,0.5330739299610896,10989.0,40.80437,-73.93533000000001
68,1.247787610619469,10994.0,40.65542,-73.95007
69,-0.06994818652849744,11001.0,40.71261,-73.8272
70,0.5725190839694656,11007.0,40.71632,-73.81636999999999
71,-0.15540540540540537,11010.0,40.85315,-73.9056
72,0.15126050420168058,11029.0,40.834,-73.86081999999999
73,0.02499999999999991,11065.0,40.88443,-73.89551
74,0.3158155676747645,11071.0,40.71667,-73.95205
75,0.48469387755102034,11084.0,40.76786,-73.90406999999999
76,0.3928571428571428,1109.0,40.601,-73.97938
77,0.4263157894736842,11091.0,40.7421,-73.95889
78,3.8305084745762707,11092.0,40.805890000000005,-73.92520999999999
79,0.13157894736842102,11101.0,40.84683,-73.89704
80,0.13084112149532712,11104.0,40.81739,-73.92276
81,5.372340425531915,11144.0,40.84942,-73.91112
82,1.0238095238095237,1115.0,40.75043,-73.95147
83,-0.1601731601731602,11155.0,40.726890000000004,-73.95878
84,0.8347826086956522,11162.0,40.70162,-73.91485
85,-0.11290322580645162,11174.0,40.70366,-73.81170999999999
86,1.3250000000000002,11183.0,40.71662,-73.91138000000001
87,0.5277777777777777,11190.0,40.755340000000004,-73.84324000000001
88,0.8400000000000001,11197.0,40.70426,-73.96721
89,0.5306122448979591,112.0,40.844879999999996,-73.86779
90,0.14897760467380716,11205.0,40.7082,-73.96594
91,0.8284153005464481,11215.0,40.698,-73.92605999999999
92,0.7530864197530864,11242.0,40.87659,-73.90701
93,0.14533280819220162,11246.0,40.716359999999995,-73.94012
94,0.26545026486168344,11252.0,40.70749,-73.94152
95,0.26689000558347287,11256.0,40.80311,-73.95825
96,0.2551130247578042,11270.0,40.74858,-73.9522
97,0.1785714285714286,11283.0,40.78406,-73.91711
98,0.26993865030674846,1132.0,40.87474,-73.88627
99,-0.3055555555555556,11321.0,40.81963,-73.89649
100,0.26086956521739135,11338.0,40.80401,-73.92811
101,0.7970749542961608,11345.0,40.70276,-73.94545
102,0.4886877828054299,11360.0,40.84823,-73.91197
103,1.122950819672131,11380.0,40.7389,-73.95279000000001
104,0.10000000000000009,11385.0,40.7297,-73.90155
105,-0.07439824945295404,11392.0,40.7978,-73.92965
106,0.4051724137931034,11396.0,40.70255,-73.88983
107,-0.2824760244115083,11434.0,40.75323,-73.94671
108,-0.03898635477582846,1146.0,40.71935,-73.84262
109,0.31325301204819267,1149.0,40.8167,-73.90654
110,0.017391304347825987,11519.0,40.82581,-73.90703
111,0.2744565217391304,11531.0,40.73182,-73.8689
112,0.7005347593582887,1155.0,40.7698,-73.9146
113,0.13029661016949157,11555.0,40.7464,-73.95025
114,0.1785714285714286,11557.0,40.70814,-73.80301999999999
115,0.3928571428571428,11608.0,40.81883,-73.89217
116,1.4468085106382977,11631.0,40.837309999999995,-73.88028
117,-0.16216216216216217,11661.0,40.86793,-73.86925
118,0.27450980392156854,11665.0,40.671459999999996,-73.91417
119,0.040000000000000036,11681.0,40.87321,-73.8663
120,1.0583941605839415,11689.0,40.689840000000004,-73.9147
121,-0.02657807308970095,11696.0,40.82788,-73.92681999999999
122,-0.05128205128205132,11711.0,40.82183,-73.88828000000001
123,-0.5609756097560976,11714.0,40.84118,-73.87009
124,0.3834586466165413,11740.0,40.85776,-73.90094
125,0.3416867469879519,11752.0,40.827059999999996,-73.94986
126,0.2142857142857142,1177.0,40.80584,-73.90957
127,0.65625,11780.0,40.84301,-73.86573
128,-0.2941176470588235,11782.0,40.81989,-73.90725
129,1.7954545454545454,11816.0,40.8283,-73.88295
130,0.8909574468085106,11819.0,40.666990000000006,-73.99538000000001
131,0.9776119402985075,11825.0,40.8115,-73.93465
132,-0.10377358490566035,11847.0,40.85996,-73.90625
133,-0.017883271012843482,11912.0,40.723690000000005,-73.97603000000001
134,0.1428571428571428,11917.0,40.859,-73.90352
135,0.625,11928.0,40.809059999999995,-73.90294
136,0.3356643356643356,11957.0,40.68963,-73.9274
137,-0.36923076923076925,11997.0,40.80794,-73.9319
138,0.0923076923076922,12015.0,40.71059,-73.89374000000001
139,0.17666303162486363,12023.0,40.735409999999995,-73.95241999999999
140,0.33653846153846145,12065.0,40.71029,-73.91788000000001
141,0.26178010471204183,12083.0,40.85127,-73.90454
142,0.3377483443708609,12085.0,40.846779999999995,-73.90739
143,0.663716814159292,12088.0,40.72254,-73.84595
144,0.05454545454545445,12097.0,40.88301,-73.89694
145,0.7832167832167831,12113.0,40.85239,-73.86676
146,-0.16587677725118488,12133.0,40.755390000000006,-73.82828
147,-0.5263157894736843,12137.0,40.709379999999996,-73.81014
148,0.46350364963503643,12160.0,40.76562,-73.88995
149,0.11864406779661008,12171.0,40.62965,-73.99054
150,0.33333333333333326,12176.0,40.8414,-73.8765
151,0.3928571428571428,12177.0,40.8653,-73.84812
152,0.5294117647058822,12200.0,40.6323,-74.01669
153,0.6000000000000001,12204.0,40.747659999999996,-73.86345
154,-0.12903225806451613,12205.0,40.73225,-73.92451
155,-0.23809523809523814,12213.0,40.66107,-73.94673
156,-0.1071428571428571,12240.0,40.73457,-73.78213000000001
157,-0.1208791208791209,12246.0,40.8063,-73.93602
158,-0.2542372881355932,1226.0,40.83096,-73.93194
159,0.016393442622950838,12260.0,40.66742,-73.90823
160,-0.08185053380782914,12308.0,40.72232,-73.93528
161,-0.37209302325581395,12330.0,40.7276,-73.80704
162,0.8846153846153846,12332.0,40.70033,-73.91376
163,-0.2533333333333333,12345.0,40.78105,-73.92754000000001
164,0.5344827586206897,1235.0,40.8432,-73.8654
165,-0.5797101449275363,12384.0,40.730979999999995,-73.92523
166,0.45559210526315796,12390.0,40.69182,-73.92223
167,0.913978494623656,12448.0,40.84472,-73.92347
168,0.6486486486486487,12475.0,40.88596,-73.89668
169,1.4545454545454546,12484.0,40.80984,-73.90264
170,-0.4464285714285714,12522.0,40.58961,-73.9899
171,0.19999999999999996,12555.0,40.86855,-73.85858
172,1.318840579710145,12556.0,40.84556,-73.93053
173,-0.05319148936170215,12574.0,40.81102,-73.91563000000001
174,0.015021459227467782,12633.0,40.87402,-73.91048
175,0.7169811320754718,12647.0,40.82246,-73.88729000000001
176,0.8125,12674.0,40.73879,-73.80749
177,-0.3679245283018868,12701.0,40.700829999999996,-73.93314000000001
178,0.6493506493506493,12703.0,40.84446,-73.90415
179,0.7748008689355539,12720.0,40.699040000000004,-73.9389
180,0.05691056910569103,12753.0,40.74165,-73.94951999999999
181,-0.005535055350553542,12763.0,40.8345,-73.91798
182,0.5714285714285714,12776.0,40.70442,-73.9519
183,1.0138674884437595,12818.0,40.70183,-73.91932
184,0.8870431893687707,12825.0,40.77146,-73.87599
185,0.4871794871794872,1285.0,40.817170000000004,-73.90666
186,-0.004777070063694322,12859.0,40.75072,-73.89989
187,-0.23529411764705888,12871.0,40.81916,-73.87980999999999
188,0.10512991339107258,12878.0,40.7971,-73.94906999999999
189,-0.32499999999999996,12880.0,40.86295,-73.85296
190,0.07339449541284404,12881.0,40.64969,-73.9756
191,0.15779816513761458,12889.0,40.74794,-73.94248
192,0.3784722222222223,12943.0,40.70477,-73.95888000000001
193,-0.032258064516129004,12963.0,40.73919,-73.82178
194,-0.007633587786259555,12976.0,40.71237,-73.7939
195,0.5647873392680514,12979.0,40.69712,-73.93401
196,0.16611842105263164,12981.0,40.66822,-73.95344
197,1.522875816993464,12982.0,40.700109999999995,-73.95382
198,0.7557339449541285,13007.0,40.69874,-73.92631
199,-0.08064516129032262,13014.0,40.72545,-73.87558
200,4.681159420289855,1304.0,40.75512,-74.00247
201,-0.05811623246492981,13079.0,40.724959999999996,-73.85240999999999
202,-0.24193548387096775,1308.0,40.77565,-73.84445
203,0.28384279475982543,13125.0,40.84802,-73.90858
204,0.15384615384615374,13140.0,40.76162,-73.87699
205,-0.25,13150.0,40.856390000000005,-73.8724
206,1.3636363636363638,13166.0,40.89152,-73.85505
207,0.5176211453744493,13172.0,40.74116,-73.95212
208,0.01773049645390068,13200.0,40.73553,-73.87863
209,0.46666666666666656,13213.0,40.73972,-73.76178
210,4.647887323943662,13215.0,40.86695,-73.93189
211,1.4926727145847871,13218.0,40.710609999999996,-73.95565
212,0.05555555555555558,13222.0,40.747040000000005,-73.85515
213,-0.4189944134078212,13277.0,40.84968,-73.86392
