,2011.0,2012.0,2013.0
10074.0,1.5,0.0,5.0
10075.0,1.5,0.0,1.2000000000000002
10076.0,1.0,0.0,0.5
10077.0,0.2974683544303798,0.7853658536585366,0.22131147540983598
10078.0,-0.08061002178649235,-0.04810426540284363,-0.013193925815285001
10079.0,0.24390243902439024,-0.05882352941176472,0.0
1008.0,0.3447098976109215,0.1624365482233503,-0.10917030567685593
10080.0,0.08579881656804744,0.15258855585831066,0.1063829787234043
10081.0,0.03333333333333344,-0.06451612903225812,0.034482758620689724
10082.0,0.21858999606144147,0.2682611506140917,0.1523955147808358
10083.0,-0.027027027027026973,-0.4444444444444444,0.19999999999999996
10084.0,0.44485294117647056,0.41984732824427473,-0.048387096774193505
10085.0,0.6000000000000001,0.75,-0.5357142857142857
10086.0,-0.33333333333333337,0.0,3.25
10088.0,-0.14759273875295975,0.23796296296296293,-0.2236350037397158
10089.0,0.25,-0.19999999999999996,0.5
1009.0,0.3650793650793651,-0.17441860465116277,0.12676056338028174
10090.0,0.06666666666666665,0.0625,0.23529411764705888
10091.0,0.07692307692307687,-0.20238095238095233,-0.32835820895522383
10092.0,0.33333333333333326,-0.0535714285714286,0.16981132075471694
10093.0,0.0,0.3836477987421383,-0.25
10094.0,0.30000000000000004,0.3076923076923077,-0.8235294117647058
10095.0,1.4285714285714284,0.11764705882352944,-0.10526315789473684
10096.0,0.605263157894737,0.049180327868852514,-0.078125
10097.0,0.875,0.0,-0.4
10098.0,0.8,-0.2777777777777778,0.0
10099.0,-0.6666666666666667,0.6666666666666667,-0.6
101.0,0.3783783783783783,0.0,-0.13725490196078427
1010.0,1.1875,0.5714285714285714,-0.6
10100.0,0.0625,0.17647058823529416,-0.050000000000000044
10101.0,-0.2272727272727273,0.17647058823529416,-0.6
10103.0,-0.6666666666666667,1.0,1.5
10104.0,0.12112321877619436,-0.005981308411214914,-0.13012410680707032
10105.0,0.4886877828054299,-0.3069908814589666,0.4298245614035088
10106.0,-0.0814159292035398,0.08863198458574173,0.06194690265486735
10107.0,-0.18644067796610164,0.33333333333333326,0.0
10108.0,-0.736842105263158,0.19999999999999996,-0.16666666666666663
10109.0,0.14234875444839856,0.4501557632398754,0.09667024704618687
1011.0,0.25,-0.09999999999999998,-0.7777777777777778
10110.0,-0.07692307692307687,-0.08333333333333337,-0.18181818181818177
10111.0,0.09532710280373835,-0.13993174061433444,-0.015873015873015928
10112.0,-0.11111111111111116,-0.375,0.19999999999999996
10113.0,0.043147208121827374,0.6520681265206814,-0.25773195876288657
10114.0,0.3571428571428572,0.0,-0.42105263157894735
10115.0,0.42920971795587826,0.2569363032434544,0.2891341520286026
10116.0,-0.27184466019417475,0.46666666666666656,-0.09999999999999998
10117.0,0.006535947712418277,0.16233766233766245,-0.2178770949720671
10118.0,0.09739077669902918,0.05087088747580859,-0.06340436727177057
10119.0,-0.12903225806451613,-0.14814814814814814,-0.30434782608695654
1012.0,,,
10120.0,0.14038461538461533,-0.16526138279932545,0.17979797979797985
10121.0,,,
10123.0,-0.6666666666666667,0.5,-0.6666666666666667
10124.0,0.17988394584139256,0.3114754098360655,0.21999999999999997
10125.0,0.3214285714285714,-0.2432432432432432,-0.4285714285714286
10126.0,-0.2727272727272727,-0.75,2.0
10127.0,0.27083333333333326,0.1721311475409837,0.04195804195804187
10128.0,-0.124082093767652,0.07975064488392092,0.05594266374676482
10129.0,-0.11538461538461542,0.2717391304347827,3.9914529914529915
10130.0,0.4782608695652173,0.12745098039215685,0.27826086956521734
10131.0,-0.05882352941176472,-0.16666666666666663,-0.25
10132.0,0.404494382022472,-0.10199999999999998,-0.12026726057906456
10133.0,-0.05882352941176472,0.02083333333333326,-0.10204081632653061
10134.0,0.44594594594594605,-0.04672897196261683,-0.32352941176470584
10135.0,2.0,0.5555555555555556,-0.7142857142857143
10136.0,0.7142857142857142,-0.08333333333333337,-0.31818181818181823
10138.0,0.22222222222222232,0.8181818181818181,0.0
10139.0,0.2173738991192955,0.25813877014140085,-0.08991113434396236
1014.0,0.2790697674418605,0.47272727272727266,-0.23456790123456794
10140.0,-0.10447761194029848,-0.05833333333333335,0.053097345132743445
10141.0,-0.8333333333333334,0.0,5.0
10142.0,0.29793814432989696,0.21048451151707703,0.09798775153105854
10143.0,0.04761904761904767,0.19999999999999996,-0.015151515151515138
10144.0,-0.631578947368421,1.1428571428571428,-0.5333333333333333
10145.0,-0.19148936170212771,-0.13157894736842102,-0.3939393939393939
10147.0,0.5,0.0,-0.6666666666666667
10148.0,0.1406593406593406,0.502247912652537,0.12825994014536124
10149.0,0.27108433734939763,0.2985781990521328,0.13503649635036497
1015.0,,,
10150.0,0.8333333333333333,0.09090909090909083,-0.29166666666666663
10151.0,-0.33333333333333337,0.0,3.0
10152.0,0.2954545454545454,0.4035087719298245,-0.23750000000000004
10153.0,0.0,0.0,0.0
10155.0,0.07042253521126751,0.07894736842105265,0.5121951219512195
10156.0,-0.8461538461538461,3.5,-0.6666666666666667
10157.0,-0.08333333333333337,-0.36363636363636365,0.1428571428571428
10159.0,-0.19999999999999996,-0.41666666666666663,0.8571428571428572
1016.0,0.082592121982211,0.11502347417840375,-0.19999999999999996
10160.0,,,
10161.0,0.0,-0.4285714285714286,2.0
10162.0,0.759493670886076,-0.007194244604316502,0.02898550724637672
10163.0,0.08695652173913038,0.6399999999999999,-0.24390243902439024
10164.0,0.26724137931034475,-0.217687074829932,-0.18260869565217386
10165.0,0.2058823529411764,-0.08130081300813008,0.1327433628318584
10166.0,-0.30927835051546393,-0.17910447761194026,-0.1454545454545455
10167.0,0.7413333333333334,0.7626339969372129,-0.264118158123371
10168.0,0.23611111111111116,0.3932584269662922,-0.17741935483870963
10169.0,,,
1017.0,4.428571428571429,-0.39473684210526316,1.0434782608695654
10170.0,0.75,-0.8571428571428572,2.0
10171.0,0.30327868852459017,0.28930817610062887,-0.18536585365853664
10172.0,0.16666666666666674,0.0535714285714286,0.11864406779661008
10173.0,0.026315789473684292,0.33333333333333326,-0.2692307692307693
10174.0,-0.4545454545454546,1.0833333333333335,-0.52
10175.0,-0.4,1.3333333333333335,-0.5714285714285714
10176.0,0.6666666666666667,-0.7,-0.33333333333333337
10177.0,0.2911392405063291,0.8137254901960784,-0.3405405405405405
10178.0,0.18634686346863472,-0.12441679626749613,-0.028419182948490218
10179.0,0.25066312997347473,0.17815482502651103,-0.06282628262826284
1018.0,0.22711864406779658,1.408839779005525,0.8004587155963303
10180.0,-0.3157894736842105,0.7692307692307692,0.0
10181.0,0.9285714285714286,0.33333333333333326,-0.38888888888888884
10182.0,-0.21052631578947367,-0.06666666666666665,-0.30952380952380953
10183.0,1.0,-0.33333333333333337,-0.25
10185.0,0.048387096774193505,0.40384615384615374,0.03835616438356171
10187.0,0.1723237597911227,0.2880475129918336,-0.03112391930835734
10188.0,1.106060606060606,-0.38129496402877694,0.39534883720930236
10189.0,,,
1019.0,-0.6,0.33333333333333326,-0.125
10190.0,1.1858407079646018,0.1497975708502024,-0.40492957746478875
10191.0,0.11838790931989918,0.024774774774774855,0.2857142857142858
10192.0,0.0,0.16666666666666674,0.1428571428571428
10193.0,,,
10195.0,-0.5,-0.33333333333333337,0.0
10196.0,0.0,0.0,-0.6363636363636364
10197.0,0.3571428571428572,-0.368421052631579,0.8333333333333333
10198.0,,,
10199.0,0.1428571428571428,-0.20833333333333337,-0.21052631578947367
102.0,0.36704119850187267,0.7013698630136986,-0.07085346215780997
1020.0,0.7142857142857142,-0.125,0.16666666666666674
10201.0,,,
10202.0,-0.036407766990291246,-0.015113350125944613,-0.19181585677749358
10205.0,-0.2222222222222222,0.19047619047619047,-0.4
10206.0,0.33333333333333326,0.0,-0.25
10208.0,0.3153846153846154,1.4005847953216373,0.1814859926918393
10209.0,0.11392405063291133,-0.005681818181818232,-0.02285714285714291
1021.0,-0.09999999999999998,1.5555555555555554,-0.6086956521739131
10210.0,0.21875,-0.17948717948717952,0.15625
10211.0,2.0,-0.33333333333333337,0.0
10212.0,-0.08823529411764708,0.25806451612903225,-0.07692307692307687
10213.0,-0.11111111111111116,0.375,-0.36363636363636365
10214.0,-0.11003236245954695,-0.23636363636363633,-0.050000000000000044
10215.0,0.8709677419354838,-0.22413793103448276,-0.011111111111111072
10216.0,0.14847942754919496,-0.19470404984423673,-0.0812379110251451
10217.0,-0.16826923076923073,0.6473988439306357,0.09473684210526323
10218.0,0.5178571428571428,-0.4,-0.2941176470588235
10219.0,-0.6666666666666667,1.0,-0.75
1022.0,0.5454545454545454,0.47058823529411775,-0.19999999999999996
10220.0,0.46153846153846145,-0.26315789473684215,-0.2857142857142857
10221.0,0.2134387351778657,0.21172638436482094,0.29569892473118276
10222.0,0.09090909090909083,-0.109375,-0.08771929824561409
10223.0,-0.6,0.05555555555555558,-0.1578947368421053
10224.0,0.5983193277310925,0.2944269190325972,-0.04346060113728678
10226.0,0.06875000000000009,0.011695906432748648,-0.34104046242774566
10227.0,-0.6666666666666667,12.0,-0.3846153846153846
10228.0,,,
10229.0,-0.36363636363636365,1.0,-0.5714285714285714
10230.0,0.9210526315789473,-0.09589041095890416,-0.13636363636363635
10231.0,-0.1875,1.923076923076923,-0.39473684210526316
10232.0,0.03596757852077004,-0.023634881825590925,-0.05425709515859767
10233.0,-0.16981132075471694,0.3181818181818181,-0.3275862068965517
10234.0,-0.41666666666666663,0.2142857142857142,-0.4117647058823529
10235.0,-0.25,-0.11111111111111116,0.0
10236.0,-0.10909090909090913,1.204081632653061,-0.5231481481481481
10237.0,-0.5909090909090908,0.22222222222222232,-0.2272727272727273
10238.0,0.2142857142857142,-0.1470588235294118,0.06896551724137923
10239.0,0.46666666666666656,0.6363636363636365,-0.02777777777777779
1024.0,-0.5,0.0,-0.8
10241.0,0.27659574468085113,0.0,0.016666666666666607
10242.0,1.1666666666666665,0.15384615384615374,0.19999999999999996
10243.0,-0.5478927203065134,0.576271186440678,-0.31720430107526887
10244.0,-0.054187192118226646,0.078125,-0.0531400966183575
10245.0,0.07407407407407418,0.4568965517241379,-0.2248520710059172
10246.0,-0.3157894736842105,-0.038461538461538436,0.19999999999999996
10247.0,0.03846153846153855,-0.03703703703703709,0.7307692307692308
10248.0,-0.09677419354838712,0.3214285714285714,-0.5135135135135135
10249.0,1.4615384615384617,0.8125,-0.12068965517241381
1025.0,0.736842105263158,-0.018867924528301883,0.08566433566433562
10250.0,0.07489597780859913,-0.005806451612903274,-0.0019467878001298011
10251.0,0.04157043879907629,0.11247732312033865,-0.10472911759376702
10252.0,0.28846153846153855,-0.014925373134328401,0.28787878787878785
10253.0,0.06166219839142095,-0.11111111111111116,0.3039772727272727
10255.0,-0.18181818181818177,0.14814814814814814,-0.16129032258064513
10256.0,0.33333333333333326,-0.45833333333333337,-0.3846153846153846
10257.0,,,
10258.0,2.3333333333333335,-0.07499999999999996,-0.10810810810810811
10259.0,-0.4444444444444444,-0.07999999999999996,-0.17391304347826086
1026.0,0.1383647798742138,0.45856353591160226,0.016098484848484862
10260.0,0.17500000000000004,0.2127659574468086,-0.35964912280701755
10261.0,0.11538461538461542,-0.31034482758620685,-0.30000000000000004
10264.0,0.313664596273292,0.3930260047281324,0.12049215103945699
10265.0,-0.17391304347826086,-0.1578947368421053,-0.1875
10266.0,0.021739130434782705,0.38297872340425543,-0.41538461538461535
10267.0,-0.33333333333333337,0.6666666666666667,-0.8
10268.0,0.10759493670886067,0.12571428571428567,-0.2182741116751269
10269.0,-0.15384615384615385,-0.34090909090909094,0.24137931034482762
1027.0,1.0909090909090908,-0.4347826086956522,0.0
10270.0,0.17426608369768903,0.019680851063829774,0.1867501304121022
10271.0,0.23076923076923084,0.4765625,-0.015873015873015928
10272.0,,,
10273.0,0.15384615384615374,-0.23333333333333328,-0.34782608695652173
10274.0,-0.06542056074766356,0.19999999999999996,-0.2666666666666667
10275.0,-0.40909090909090906,0.8846153846153846,-0.19387755102040816
10276.0,-0.09375,1.6551724137931036,-0.18181818181818177
10277.0,0.8104738154613467,1.2851239669421486,0.051235684147076466
10278.0,0.05242463958060295,0.24782067247820683,-0.10179640718562877
1028.0,0.298913043478261,-0.4686192468619247,-0.1889763779527559
10280.0,0.0,1.2999999999999998,0.34782608695652173
10281.0,0.3076923076923077,-0.196078431372549,-0.1707317073170732
10282.0,-0.38095238095238093,0.5,-0.717948717948718
10283.0,0.33274956217162877,0.16425755584756896,0.06772009029345383
10284.0,0.0,0.0,-0.0714285714285714
10285.0,0.554296506137866,0.04070473876063185,0.500875656742557
10286.0,0.054054054054053946,0.03572929802437996,-0.10024350649350644
10287.0,1.4,-0.5,-0.5
10288.0,0.4642857142857142,1.475609756097561,0.10098522167487678
10289.0,0.22307692307692317,-0.42138364779874216,-0.09782608695652173
1029.0,,,
10290.0,,,
10291.0,-0.5,0.15555555555555545,0.15384615384615374
10292.0,0.0,1.0,-0.65625
10293.0,-0.5806451612903225,0.3846153846153846,0.0
10294.0,4.375,-0.627906976744186,0.3125
10295.0,-0.05331781140861469,-0.1559272011805214,-0.0032051282051281937
10296.0,-0.019230769230769273,-0.17647058823529416,0.0714285714285714
10299.0,0.2596153846153846,-0.10687022900763354,-0.16239316239316237
103.0,0.08235294117647052,-0.17193675889328064,-0.12171837708830546
1030.0,-0.2713178294573644,0.05319148936170204,0.101010101010101
10300.0,-0.34782608695652173,0.19999999999999996,0.5555555555555556
10301.0,-0.07692307692307687,-0.5,0.6666666666666667
10302.0,1.0,-0.5,4.0
10303.0,-0.75,2.0,0.0
10304.0,0.2666666666666666,0.8157894736842106,-0.14492753623188404
10305.0,-0.04761904761904767,-0.5,-0.30000000000000004
10306.0,0.6440677966101696,-0.15463917525773196,-0.2804878048780488
10307.0,-0.09090909090909094,-0.32499999999999996,-0.11111111111111116
10308.0,-0.6666666666666667,0.0,0.0
10309.0,-0.052631578947368474,0.2777777777777777,-0.08695652173913049
1031.0,-0.6363636363636364,1.15,-0.3023255813953488
10310.0,2.0,-0.6666666666666667,-0.33333333333333337
10311.0,0.046966731898238745,-0.05607476635514019,0.09108910891089117
10312.0,-0.013513513513513487,0.28767123287671237,-0.34042553191489366
10313.0,0.6666666666666667,0.6000000000000001,-0.5833333333333333
10314.0,-0.014705882352941124,-0.04477611940298509,-0.46875
10315.0,0.005784061696658016,0.010862619808306606,-0.1479140328697851
10317.0,,,
10318.0,0.25,0.6399999999999999,0.36585365853658547
10319.0,0.0,-0.0625,0.19999999999999996
1032.0,-0.6363636363636364,2.0,-0.8333333333333334
10320.0,-0.6666666666666667,1.75,1.0909090909090908
10321.0,,,
10322.0,0.40289855072463765,0.09710743801652888,0.03389830508474567
10323.0,0.875,0.3111111111111111,-0.288135593220339
10324.0,0.08333333333333326,0.07692307692307687,-0.3571428571428571
10327.0,0.0,0.0,0.0
10328.0,0.18934911242603558,0.18905472636815923,0.12552301255230125
10329.0,0.6000000000000001,0.34375,-0.5116279069767442
1033.0,1.6,-0.6923076923076923,1.5
10330.0,-0.5,1.0,-0.5
10331.0,,,
10332.0,0.45999999999999996,-0.2191780821917808,0.4035087719298245
10333.0,2.0,0.16666666666666674,-0.4285714285714286
10334.0,0.45238095238095233,-0.39344262295081966,-0.027027027027026973
10335.0,2.8,-0.8771929824561404,1.7142857142857144
10336.0,0.125,-0.09523809523809523,-0.17543859649122806
10337.0,-0.16000000000000003,0.4761904761904763,-0.5161290322580645
10338.0,-0.12195121951219512,-0.08333333333333337,-0.030303030303030276
10339.0,0.392156862745098,0.0,0.12676056338028174
1034.0,0.0,-0.18181818181818177,-0.33333333333333337
10340.0,0.45999999999999996,0.452054794520548,0.1603773584905661
10341.0,0.9285714285714286,0.2962962962962963,-0.5428571428571429
10342.0,0.3529411764705883,0.3217391304347825,-0.13815789473684215
10343.0,0.07246376811594213,-0.0788288288288288,0.07660961695191526
10344.0,-0.042328042328042326,0.23020257826887658,0.011976047904191711
10345.0,0.5625,-0.02400000000000002,-0.20491803278688525
10347.0,0.0,0.0,-0.5
10348.0,0.08403361344537807,0.23772609819121437,0.0730688935281838
10349.0,0.0,-0.1428571428571429,-0.8333333333333334
1035.0,-0.025125628140703515,0.365979381443299,-0.15094339622641506
10350.0,0.30959752321981426,0.6217494089834514,0.26676384839650136
10351.0,,,
10352.0,-0.2142857142857143,-0.6363636363636364,1.25
10353.0,0.8333333333333333,-0.5454545454545454,0.8
10355.0,,,
10356.0,0.07070707070707072,-0.014150943396226467,-0.2009569377990431
10357.0,-0.12149532710280375,-0.17021276595744683,0.3205128205128205
10358.0,0.4864864864864864,0.09090909090909083,-0.2833333333333333
10359.0,-0.19047619047619047,0.6470588235294117,0.1428571428571428
1036.0,0.09677419354838701,-0.23529411764705888,0.0
10360.0,-0.07692307692307687,0.08333333333333326,8.153846153846153
10361.0,0.11111111111111116,1.2999999999999998,0.08695652173913038
10362.0,0.2142857142857142,0.0,-0.05882352941176472
10363.0,-0.3589743589743589,-0.040000000000000036,0.5833333333333333
10364.0,0.5,-0.6666666666666667,0.0
10365.0,0.3076923076923077,0.18487394957983194,-0.276595744680851
10366.0,0.10414104141041403,0.06424062383958407,0.03000697836706201
10367.0,-0.16666666666666663,2.0,-0.6
10368.0,1.375,-0.42105263157894735,0.0
10369.0,0.5,-0.18518518518518523,0.2272727272727273
1037.0,-0.053130287648054164,-0.005718370264474637,0.03953989935298341
10370.0,0.19326628771316146,0.2187614510809821,0.018941671677690897
10371.0,-0.2571428571428571,0.15384615384615374,0.46666666666666656
10372.0,0.1609058402860548,0.4507186858316221,-0.11181882519462139
10373.0,0.36585365853658547,0.5892857142857142,-0.36329588014981273
10374.0,-0.08333333333333337,0.2727272727272727,0.0
10375.0,-0.07692307692307687,0.5,-0.2222222222222222
10376.0,-0.125,-0.2857142857142857,0.19999999999999996
10377.0,0.06951871657754016,-0.020000000000000018,0.15306122448979598
10379.0,-0.33333333333333337,-0.2857142857142857,0.19999999999999996
1038.0,-0.05839057899901867,0.28712871287128716,-0.01754385964912286
10380.0,0.16500000000000004,0.2703862660944205,0.27533783783783794
10381.0,-0.09756097560975607,-0.027027027027026973,0.41666666666666674
10382.0,0.28171641791044766,0.018922852983988436,0.2014285714285715
10383.0,0.5256410256410255,0.15126050420168058,-0.5036496350364963
10384.0,0.03547523427041499,0.15126050420168058,-0.09685569904548008
10385.0,-0.15000000000000002,0.11764705882352944,-0.4736842105263158
10387.0,0.09915014164305958,-0.12628865979381443,0.032448377581120846
10388.0,-0.05555555555555558,-0.09243697478991597,0.02777777777777768
10389.0,-0.07894736842105265,0.38095238095238093,-0.21379310344827585
1039.0,0.4545454545454546,-0.1875,-0.23076923076923073
10390.0,1.0625,-0.33333333333333337,-0.36363636363636365
10391.0,0.935483870967742,-0.033333333333333326,0.0
10392.0,-0.06451612903225812,0.06896551724137923,-0.5483870967741935
10393.0,0.30434782608695654,0.19999999999999996,-0.07638888888888884
10394.0,-0.1875,-0.3846153846153846,-0.375
10395.0,-0.8,9.0,-0.5
10396.0,-0.4,2.0,0.5555555555555556
10397.0,-0.23076923076923073,0.8999999999999999,-0.10526315789473684
10398.0,-0.6666666666666667,0.33333333333333326,-0.5
10399.0,0.1717171717171717,0.034482758620689724,-0.08333333333333337
104.0,0.0,5.0,-0.5
1040.0,0.29579579579579574,0.1645422943221322,-0.08855721393034821
10400.0,-0.368421052631579,-0.08333333333333337,-0.6363636363636364
10401.0,0.45262853841710005,0.026645456353151742,0.11253147394925422
10403.0,-0.1018957345971564,-0.10378188214599826,-0.0029440628066732533
10404.0,-0.040983606557377095,0.07692307692307687,0.1507936507936507
10405.0,0.25,0.8,-0.6666666666666667
10406.0,-0.55,0.4444444444444444,-0.15384615384615385
10407.0,0.00990099009900991,0.2058823529411764,0.046070460704606964
10408.0,0.09747023809523814,0.029830508474576245,-0.04213298222514816
10409.0,0.19668737060041397,-0.03979238754325265,-0.007207207207207245
1041.0,,,
10410.0,0.07819320554184861,0.02851610631931001,-0.03970563066917676
10411.0,-0.4117647058823529,0.5,-0.1333333333333333
10412.0,0.12321877619446764,0.2694029850746269,-0.18694885361552027
10413.0,0.2684989429175475,0.915,-0.29068755439512617
10414.0,-0.41025641025641024,0.3913043478260869,-0.3125
10415.0,0.0714285714285714,0.6666666666666667,0.19999999999999996
10416.0,0.1517857142857142,0.11627906976744184,-0.23611111111111116
10417.0,0.0,0.6976744186046511,-0.31506849315068497
10418.0,0.33333333333333326,-0.625,0.6666666666666667
10419.0,0.2983870967741935,0.24844720496894412,0.12935323383084585
1042.0,-0.09375,-0.1724137931034483,0.18055555555555558
10420.0,-0.21052631578947367,-0.33333333333333337,0.10000000000000009
10422.0,-0.6666666666666667,4.0,-0.4666666666666667
10423.0,0.13636363636363646,0.7,-0.04705882352941182
10424.0,-0.11904761904761907,0.4797297297297298,-0.10502283105022836
10425.0,-0.4,-0.2222222222222222,-0.5
10426.0,0.0,-0.19999999999999996,-0.15625
10428.0,0.5555555555555556,0.1428571428571428,-0.08333333333333337
10429.0,0.19130434782608696,0.18248175182481763,-0.14814814814814814
1043.0,0.75,-0.0714285714285714,0.23076923076923084
10430.0,0.2533333333333334,0.13120567375886516,0.3573667711598747
10431.0,-0.34782608695652173,-0.06666666666666665,0.9285714285714286
10432.0,0.33333333333333326,-0.29166666666666663,-0.23529411764705888
10433.0,0.11904761904761907,0.6086956521739131,0.27947096032202423
10434.0,0.07616565305531431,0.02771797631862216,0.08222047656454579
10435.0,0.3149303888622179,0.3880978459291713,0.14544976328248294
10436.0,3.8571428571428568,-0.5,-0.4117647058823529
10437.0,-0.2272727272727273,0.5294117647058822,-0.05769230769230771
10438.0,0.22222222222222232,0.36363636363636354,0.0
10439.0,0.193798449612403,-0.1558441558441559,0.12307692307692308
1044.0,-0.2828282828282829,0.267605633802817,-0.11111111111111116
10441.0,-0.25,-0.5,0.6666666666666667
10442.0,-0.17307692307692313,0.8837209302325582,-0.12345679012345678
10443.0,-0.47916666666666663,0.9466666666666668,-0.4657534246575342
10444.0,,,
10445.0,-0.3846153846153846,0.5,-0.75
10446.0,0.07619047619047614,0.6194690265486726,-0.46448087431693985
10447.0,1.1666666666666665,0.23076923076923084,-0.0625
10448.0,1.4285714285714284,-0.5294117647058824,0.625
10449.0,3.0,0.25,-0.5
1045.0,-0.38095238095238093,0.15384615384615374,-0.1333333333333333
10451.0,-0.1188118811881188,-0.2134831460674157,0.27142857142857135
10452.0,,,
10453.0,1.1111111111111112,0.4736842105263157,0.017857142857142794
10454.0,-0.1216216216216216,-0.07692307692307687,-0.15000000000000002
10455.0,0.2142857142857142,0.5294117647058822,-0.3076923076923077
10456.0,1.5217391304347827,-0.5517241379310345,-0.2692307692307693
10458.0,1.0,-0.5,0.0
1046.0,0.6773675762439808,0.28995215311004774,0.28857566765578646
10460.0,0.10000000000000009,-0.36363636363636365,0.1428571428571428
10461.0,0.02777777777777768,0.43243243243243246,-0.2264150943396226
10463.0,-0.25,2.0,0.0
10464.0,-0.1875,0.3076923076923077,0.23529411764705888
10465.0,-0.5,1.25,-0.16666666666666663
10466.0,0.7272727272727273,0.631578947368421,-0.19354838709677424
10467.0,-0.08910891089108908,-0.3152173913043478,0.6190476190476191
